2.041	0.300082
2.042	0.300068
2.043	0.300053
2.044	0.300037
2.045	0.300021
2.046	0.300003
2.047	0.299985
2.048	0.299967
2.049	0.299947
2.05	0.299927
2.051	0.299906
2.052	0.299885
2.053	0.299863
2.054	0.29984
2.055	0.299816
2.056	0.299791
2.057	0.299766
2.058	0.29974
2.059	0.299713
2.06	0.299686
2.061	0.299658
2.062	0.299629
2.063	0.2996
2.064	0.29957
2.065	0.299539
2.066	0.299507
2.067	0.299475
2.068	0.299442
2.069	0.299408
2.07	0.299373
2.071	0.299338
2.072	0.299302
2.073	0.299266
2.074	0.299229
2.075	0.299191
2.076	0.299152
2.077	0.299113
2.078	0.299073
2.079	0.299032
2.08	0.298991
2.081	0.298949
2.082	0.298906
2.083	0.298863
2.084	0.298819
2.085	0.298774
2.086	0.298729
2.087	0.298683
2.088	0.298636
2.089	0.298589
2.09	0.298541
2.091	0.298492
2.092	0.298443
2.093	0.298392
2.094	0.298342
2.095	0.29829
2.096	0.298238
2.097	0.298186
2.098	0.298133
2.099	0.298079
2.1	0.298024
2.101	0.297969
2.102	0.297913
2.103	0.297856
2.104	0.297799
2.105	0.297741
2.106	0.297683
2.107	0.297624
2.108	0.297564
2.109	0.297504
2.11	0.297443
2.111	0.297381
2.112	0.297319
2.113	0.297256
2.114	0.297193
2.115	0.297129
2.116	0.297064
2.117	0.296999
2.118	0.296933
2.119	0.296866
2.12	0.296799
2.121	0.296731
2.122	0.296663
2.123	0.296594
2.124	0.296524
2.125	0.296454
2.126	0.296383
2.127	0.296312
2.128	0.29624
2.129	0.296167
2.13	0.296094
2.131	0.29602
2.132	0.295946
2.133	0.295871
2.134	0.295796
2.135	0.295719
2.136	0.295643
2.137	0.295566
2.138	0.295488
2.139	0.295409
2.14	0.29533
2.141	0.295251
2.142	0.29517
2.143	0.29509
2.144	0.295008
2.145	0.294926
2.146	0.294844
2.147	0.294761
2.148	0.294677
2.149	0.294593
2.15	0.294509
2.151	0.294423
2.152	0.294338
2.153	0.294251
2.154	0.294164
2.155	0.294077
2.156	0.293989
2.157	0.2939
2.158	0.293811
2.159	0.293722
2.16	0.293631
2.161	0.293541
2.162	0.293449
2.163	0.293358
2.164	0.293265
2.165	0.293172
2.166	0.293079
2.167	0.292985
2.168	0.292891
2.169	0.292796
2.17	0.2927
2.171	0.292604
2.172	0.292508
2.173	0.292411
2.174	0.292313
2.175	0.292215
2.176	0.292116
2.177	0.292017
2.178	0.291917
2.179	0.291817
2.18	0.291717
2.181	0.291616
2.182	0.291514
2.183	0.291412
2.184	0.291309
2.185	0.291206
2.186	0.291102
2.187	0.290998
2.188	0.290893
2.189	0.290788
2.19	0.290683
2.191	0.290577
2.192	0.29047
2.193	0.290363
2.194	0.290255
2.195	0.290147
2.196	0.290039
2.197	0.28993
2.198	0.28982
2.199	0.28971
2.2	0.2896
2.201	0.289489
2.202	0.289378
2.203	0.289266
2.204	0.289154
2.205	0.289041
2.206	0.288928
2.207	0.288814
2.208	0.2887
2.209	0.288585
2.21	0.28847
2.211	0.288355
2.212	0.288239
2.213	0.288123
